Experiment,Iteration,l_c,r_c,l_n,r_n,V,w
0,0,0.03819582792664769,0.006444241378283368,0.02194666788038023,0.03671171328949888,9.790718544034548e-05,67287.20945643447
0,1,0.03819582792664769,0.006444241378283368,0.02194666788038023,0.03571171328949888,9.291377191824513e-05,65454.355486209075
0,2,0.03919582792664769,0.006444241378283368,0.02194666788038023,0.03571171328949888,9.304423675375327e-05,64613.99499421827
0,3,0.04019582792664769,0.006444241378283368,0.02194666788038023,0.03571171328949888,9.317470158926139e-05,63805.19285738718
0,4,0.04019582792664769,0.006444241378283368,0.02194666788038023,0.03471171328949888,8.831918304832858e-05,62018.51876700829
0,5,0.04019582792664769,0.006444241378283368,0.02294666788038023,0.03471171328949888,9.210449758548585e-05,60652.103897917725
0,6,0.04119582792664769,0.006444241378283368,0.02294666788038023,0.03471171328949888,9.223496242099397e-05,59911.4377292071
0,7,0.04119582792664769,0.005444241378283368,0.02294666788038023,0.03471171328949888,9.069634891507962e-05,70915.98979925104
0,8,0.04119582792664769,0.005444241378283368,0.02194666788038023,0.03471171328949888,8.691103437792235e-05,72513.63698196149
0,9,0.04019582792664769,0.005444241378283368,0.02194666788038023,0.03471171328949888,8.681791831250458e-05,73410.10015691415
0,10,0.03919582792664769,0.005444241378283368,0.02194666788038023,0.03471171328949888,8.672480224708681e-05,74340.6552295178
0,11,0.04019582792664769,0.005444241378283368,0.02194666788038023,0.03471171328949888,8.681791831250458e-05,73410.10015691415
0,12,0.04119582792664769,0.005444241378283368,0.02194666788038023,0.03471171328949888,8.691103437792235e-05,72513.63698196149
0,13,0.04019582792664769,0.005444241378283368,0.02194666788038023,0.03471171328949888,8.681791831250458e-05,73410.10015691415
0,14,0.04019582792664769,0.005444241378283368,0.02094666788038023,0.03471171328949888,8.303260377534733e-05,75141.98075379737
0,15,0.04119582792664769,0.005444241378283368,0.02094666788038023,0.03471171328949888,8.312571984076511e-05,74224.3683476735
0,16,0.04019582792664769,0.005444241378283368,0.02094666788038023,0.03471171328949888,8.303260377534733e-05,75141.98075379737
0,17,0.04119582792664769,0.005444241378283368,0.02094666788038023,0.03471171328949888,8.312571984076511e-05,74224.3683476735
0,18,0.04119582792664769,0.005444241378283368,0.01994666788038023,0.03471171328949888,7.934040530360785e-05,76062.18649434707
0,19,0.04119582792664769,0.005444241378283368,0.01994666788038023,0.03571171328949888,8.375344040537826e-05,78253.44066437265
0,20,0.04119582792664769,0.005444241378283368,0.02094666788038023,0.03571171328949888,8.775999666211671e-05,76362.67733082957
0,21,0.042195827926647694,0.005444241378283368,0.02094666788038023,0.03571171328949888,8.785311272753447e-05,75452.39125290533
0,22,0.042195827926647694,0.006444241378283368,0.02094666788038023,0.03571171328949888,8.94290750035392e-05,63743.89263782018
0,23,0.042195827926647694,0.006444241378283368,0.02194666788038023,0.03571171328949888,9.343563126027764e-05,62274.71642338203
0,24,0.042195827926647694,0.006444241378283368,0.02194666788038023,0.03471171328949888,8.858011271934484e-05,60530.898760013464
0,25,0.042195827926647694,0.006444241378283368,0.02194666788038023,0.03371171328949888,8.386248915957957e-05,58787.0810966449
0,26,0.042195827926647694,0.006444241378283368,0.02294666788038023,0.03371171328949888,8.743284516246281e-05,57491.862453602764
0,27,0.043195827926647695,0.006444241378283368,0.02294666788038023,0.03371171328949888,8.756330999797094e-05,56822.486346307705
0,28,0.043195827926647695,0.007444241378283368,0.02294666788038023,0.03371171328949888,8.944802843542619e-05,49189.40683439498
0,29,0.043195827926647695,0.007444241378283368,0.02194666788038023,0.03371171328949888,8.587767243254295e-05,50297.58169694198
0,30,0.043195827926647695,0.007444241378283368,0.02194666788038023,0.03471171328949888,9.059529599230821e-05,51789.57296018668
0,31,0.043195827926647695,0.008444241378283368,0.02194666788038023,0.03471171328949888,9.275142182112362e-05,45656.449729794724
0,32,0.043195827926647695,0.007444241378283368,0.02194666788038023,0.03471171328949888,9.059529599230821e-05,51789.57296018668
